k,ell,group,variation,parameter_index,baseline_value,delta,Pell_baseline_AB,Pell_varied_AB,delta_Pell_AB,k_delta_Pell_AB
0.060347222222222226,0,eft,alpha2_ab,1,-0.90000000000000002,1,18549.256631069773,18558.378107520588,9.1214764508149528,0.55045576637209681
0.06236111111111111,0,eft,alpha2_ab,1,-0.90000000000000002,1,18125.081149470621,18134.581275639666,9.500126169044961,0.59243842359738719
0.064375000000000002,0,eft,alpha2_ab,1,-0.90000000000000002,1,17708.408831647514,17718.280064469785,9.8712328222718497,0.63546061293375034
0.066388888888888886,0,eft,alpha2_ab,1,-0.90000000000000002,1,17290.597273455809,17300.827056412949,10.229782957139832,0.67914392409900548
0.068402777777777771,0,eft,alpha2_ab,1,-0.90000000000000002,1,16865.234210765084,16875.805308039762,10.571097274678323,0.72309241774709354
0.070416666666666669,0,eft,alpha2_ab,1,-0.90000000000000002,1,16427.908106552262,16438.799075686133,10.890969133870385,0.76690574317670634
0.072430555555555554,0,eft,alpha2_ab,1,-0.90000000000000002,1,15976.741747577064,15987.927974747778,11.186227170714119,0.81022464854547405
0.074444444444444438,0,eft,alpha2_ab,1,-0.90000000000000002,1,15511.435726888223,15522.890211313517,11.45448442529414,0.85272272943856375
0.076458333333333323,0,eft,alpha2_ab,1,-0.90000000000000002,1,15033.963183946358,15045.657992245717,11.694808299358556,0.89416555122178942
0.078472222222222221,0,eft,alpha2_ab,1,-0.90000000000000002,1,14547.312156379023,14559.219326826917,11.907170447893805,0.93438212542499988
0.080486111111111105,0,eft,alpha2_ab,1,-0.90000000000000002,1,14055.960782062382,14068.053746165378,12.09296410299612,0.97331565245642382
0.08249999999999999,0,eft,alpha2_ab,1,-0.90000000000000002,1,13564.805352205651,13577.059731029538,12.254378823887237,1.010986252970697
0.084513888888888888,0,eft,alpha2_ab,1,-0.90000000000000002,1,13079.260030608719,13091.654696916004,12.394666307285661,1.0475214511087951
0.086527777777777773,0,eft,alpha2_ab,1,-0.90000000000000002,1,12604.717354492932,12617.23500759888,12.517653105947829,1.0831247062507634
0.088541666666666657,0,eft,alpha2_ab,1,-0.90000000000000002,1,12146.03919741754,12158.666731262325,12.627533844784921,1.118062892506998
0.090555555555555542,0,eft,alpha2_ab,1,-0.90000000000000002,1,11707.802021048044,11720.530848182825,12.728827134780659,1.1526660127606927
0.09256944444444444,0,eft,alpha2_ab,1,-0.90000000000000002,1,11293.506420438127,11306.332258679569,12.825838241442398,1.187280720544633
0.094583333333333325,0,eft,alpha2_ab,1,-0.90000000000000002,1,10905.933260694259,10918.856038801587,12.922778107327758,1.2222794293180836
0.096597222222222209,0,eft,alpha2_ab,1,-0.90000000000000002,1,10547.062828581997,10560.086342698662,13.023514116664956,1.2580352872417326
0.098611111111111108,0,eft,alpha2_ab,1,-0.90000000000000002,1,10217.506885527357,10230.637951093091,13.131065565734389,1.2948689655099188
0.10062499999999999,0,eft,alpha2_ab,1,-0.90000000000000002,1,9917.5747185926975,9930.8230052337913,13.248286641093728,1.3331088432600562
0.10263888888888888,0,eft,alpha2_ab,1,-0.90000000000000002,1,9646.3289064114288,9659.7057534650394,13.376847053610618,1.3729847184192008
0.10465277777777778,0,eft,alpha2_ab,1,-0.90000000000000002,1,9402.2514957171061,9415.7692875719913,13.517791854885218,1.4146744670355571
0.10666666666666666,0,eft,alpha2_ab,1,-0.90000000000000002,1,9183.526535192188,9197.1982125208633,13.671677328675287,1.4583122483920306
0.10868055555555554,0,eft,alpha2_ab,1,-0.90000000000000002,1,8987.5439967850725,9001.3818220886715,13.837825303598947,1.5039025416758576
0.11069444444444444,0,eft,alpha2_ab,1,-0.90000000000000002,1,8811.5845059017847,8825.5997096745086,14.015203772723908,1.5514051953973547
0.11270833333333333,0,eft,alpha2_ab,1,-0.90000000000000002,1,8652.787739910098,8666.9899179067215,14.202177996623504,1.6007038117027741
0.11472222222222221,0,eft,alpha2_ab,1,-0.90000000000000002,1,8508.0786220863047,8522.4749010358337,14.396278949529005,1.6515731128209663
0.11673611111111111,0,eft,alpha2_ab,1,-0.90000000000000002,1,8374.4015170252314,8388.9962959087079,14.594778883476465,1.7037377293836067
0.11874999999999999,0,eft,alpha2_ab,1,-0.90000000000000002,1,8248.9191830401505,8263.7139468672649,14.794763827114366,1.7568782044698308
0.12076388888888888,0,eft,alpha2_ab,1,-0.90000000000000002,1,8129.0377739333462,8144.0309183432501,14.993144409903834,1.8106304256126922
0.12277777777777778,0,eft,alpha2_ab,1,-0.90000000000000002,1,8012.2116942904086,8027.3983760497076,15.186681759299063,1.8645870382250516
0.12479166666666666,0,eft,alpha2_ab,1,-0.90000000000000002,1,7896.3513444439322,7911.7238087932583,15.372464349326037,1.9183554469263118
0.12680555555555556,0,eft,alpha2_ab,1,-0.90000000000000002,1,7780.0112914265119,7795.5594526747409,15.548161248229007,1.9715932249490395
0.12881944444444443,0,eft,alpha2_ab,1,-0.90000000000000002,1,7661.8091533312418,7677.520581869052,15.711428537810207,2.0239374956693008
0.13083333333333333,0,eft,alpha2_ab,1,-0.90000000000000002,1,7540.691203943079,7556.551527773272,15.860323830193011,2.075059034450252
0.13284722222222223,0,eft,alpha2_ab,1,-0.90000000000000002,1,7416.5316145480829,7432.5258285522341,15.994214004151218,2.1247869020792556
0.1348611111111111,0,eft,alpha2_ab,1,-0.90000000000000002,1,7289.3678813959777,7305.4805871918397,16.112705795861984,2.1729774066363867
0.136875,0,eft,alpha2_ab,1,-0.90000000000000002,1,7159.2838754400727,7175.4993736642045,16.215498224131807,2.2194963194280408
0.1388888888888889,0,eft,alpha2_ab,1,-0.90000000000000002,1,7026.9375624183385,7043.2409446414495,16.30338222311093,2.2643586420987405
0.14090277777777779,0,eft,alpha2_ab,1,-0.90000000000000002,1,6893.3349353474969,6909.7127693550228,16.377834007525962,2.3076823056437625
0.14291666666666666,0,eft,alpha2_ab,1,-0.90000000000000002,1,6759.4685587178719,6775.9088867245173,16.440328006645359,2.3495968776163991
0.14493055555555556,0,eft,alpha2_ab,1,-0.90000000000000002,1,6626.3349044740789,6642.8273981983957,16.492493724316773,2.3902662779617434
0.14694444444444446,0,eft,alpha2_ab,1,-0.90000000000000002,1,6494.9934515505402,6511.529984645058,16.536533094517836,2.4299516686110931
0.14895833333333333,0,eft,alpha2_ab,1,-0.90000000000000002,1,6366.5041537536435,6383.0789038975581,16.574750143914571,2.4689471568539414
0.15097222222222223,0,eft,alpha2_ab,1,-0.90000000000000002,1,6241.9057960348564,6258.5152079923282,16.609411957471821,2.5075598330238709
0.15298611111111113,0,eft,alpha2_ab,1,-0.90000000000000002,1,6122.0238478451192,6138.6664812071404,16.642633362021115,2.5460917567036474
0.155,0,eft,alpha2_ab,1,-0.90000000000000002,1,6007.3200085147637,6023.9963262423335,16.676317727569767,2.5848292477733139
0.1570138888888889,0,eft,alpha2_ab,1,-0.90000000000000002,1,5898.2119404442592,5914.9242827460275,16.712342301768331,2.6240698572429304
0.1590277777777778,0,eft,alpha2_ab,1,-0.90000000000000002,1,5795.1066777933456,5811.859243805422,16.752566012076386,2.6641233449760366
0.16104166666666667,0,eft,alpha2_ab,1,-0.90000000000000002,1,5698.1838443566803,5714.9821999686392,16.798355611958868,2.7052351850092093
0.16305555555555556,0,eft,alpha2_ab,1,-0.90000000000000002,1,5607.2177409970172,5624.0679240668333,16.850183069816012,2.7475159616616667
0.16506944444444446,0,eft,alpha2_ab,1,-0.90000000000000002,1,5521.9432920314466,5538.851696936179,16.908404904732379,2.7910610040658939
0.16708333333333333,0,eft,alpha2_ab,1,-0.90000000000000002,1,5442.0998796182066,5459.073236928949,16.973357310742358,2.8359651173365359
0.16909722222222223,0,eft,alpha2_ab,1,-0.90000000000000002,1,5367.3749404502341,5384.4200194667601,17.04507901652596,2.8822755142528274
0.1711111111111111,0,eft,alpha2_ab,1,-0.90000000000000002,1,5297.2674530839213,5314.3900693109981,17.122616227076833,2.9298698877442577
0.173125,0,eft,alpha2_ab,1,-0.90000000000000002,1,5231.2441796428566,5248.4489401051342,17.204760462277591,2.9785741550318079
0.1751388888888889,0,eft,alpha2_ab,1,-0.90000000000000002,1,5168.7833712644679,5186.0736292315169,17.290257967049001,3.0281965689512211
0.17715277777777777,0,eft,alpha2_ab,1,-0.90000000000000002,1,5109.3771854689658,5126.7550003356055,17.37781486663971,3.0785281753331875
0.17916666666666667,0,eft,alpha2_ab,1,-0.90000000000000002,1,5052.5480906483817,5070.0142214207917,17.466130772409997,3.1293484300567913
0.18118055555555557,0,eft,alpha2_ab,1,-0.90000000000000002,1,4997.8406339338644,5015.3945535722141,17.553919638349726,3.1804289122537805
0.18319444444444444,0,eft,alpha2_ab,1,-0.90000000000000002,1,4944.8078933590868,4962.4477964834332,17.639903124346347,3.2315322529184489
0.18520833333333334,0,eft,alpha2_ab,1,-0.90000000000000002,1,4893.0128050309158,4910.7356192762672,17.722814245351401,3.2824128883577908
0.18722222222222223,0,eft,alpha2_ab,1,-0.90000000000000002,1,4842.0643429895163,4859.8658228031964,17.801479813680089,3.3328326095612169
0.1892361111111111,0,eft,alpha2_ab,1,-0.90000000000000002,1,4791.7567738539874,4809.6319188580183,17.875145004030855,3.3826229261100056
0.19125,0,eft,alpha2_ab,1,-0.90000000000000002,1,4741.9421938238993,4759.8853907037992,17.943196879899915,3.4316364032808586
0.1932638888888889,0,eft,alpha2_ab,1,-0.90000000000000002,1,4692.4740488173338,4710.479085541725,18.005036724391175,3.4797234169431004
0.19527777777777777,0,eft,alpha2_ab,1,-0.90000000000000002,1,4643.208140864087,4661.268221501371,18.060080637284045,3.5267324133363012
0.19729166666666667,0,eft,alpha2_ab,1,-0.90000000000000002,1,4594.0402789685031,4612.1482693766629,18.107990408159822,3.572555607609865
0.19930555555555557,0,eft,alpha2_ab,1,-0.90000000000000002,1,4545.0209025263894,4563.1703133789615,18.149410852572146,3.617278412977921
0.20131944444444444,0,eft,alpha2_ab,1,-0.90000000000000002,1,4496.2358664649746,4514.4211259162394,18.185259451264756,3.6610463298067031
0.20333333333333334,0,eft,alpha2_ab,1,-0.90000000000000002,1,4447.7649930923199,4465.9814657608476,18.216472668527786,3.7040161092673163
0.20534722222222224,0,eft,alpha2_ab,1,-0.90000000000000002,1,4399.6817664588498,4417.9257713473944,18.244004888544623,3.7463557260712816
0.20736111111111111,0,eft,alpha2_ab,1,-0.90000000000000002,1,4352.0589069701819,4370.3277161255119,18.268809155330018,3.7882405651260718
0.20937500000000001,0,eft,alpha2_ab,1,-0.90000000000000002,1,4305.00890447038,4323.3006020394605,18.291697569080497,3.8298241785262293
0.2113888888888889,0,eft,alpha2_ab,1,-0.90000000000000002,1,4258.6626583458074,4276.9760353695638,18.313377023756402,3.8712444208551733
0.21340277777777777,0,eft,alpha2_ab,1,-0.90000000000000002,1,4213.1483122408117,4231.482816306353,18.334504065541296,3.9126340967644722
0.21541666666666667,0,eft,alpha2_ab,1,-0.90000000000000002,1,4168.5902529104014,4186.9459363720998,18.355683461698391,3.9541201457075283
0.21743055555555557,0,eft,alpha2_ab,1,-0.90000000000000002,1,4125.1078410636756,4143.485305774806,18.377464711130415,3.9958223618437039
0.21944444444444444,0,eft,alpha2_ab,1,-0.90000000000000002,1,4082.781947999933,4101.1821478917573,18.400199891824286,4.0378216429281073
0.22145833333333334,0,eft,alpha2_ab,1,-0.90000000000000002,1,4041.6365633163855,4060.0605191033087,18.423955786923216,4.0801385419790375
0.22347222222222224,0,eft,alpha2_ab,1,-0.90000000000000002,1,4001.6923281999279,4020.1410639208234,18.448735720895456,4.1227799687389988
0.22548611111111111,0,eft,alpha2_ab,1,-0.90000000000000002,1,3962.9715347825299,3981.446036622865,18.474501840335051,4.1657435746922165
0.22750000000000001,0,eft,alpha2_ab,1,-0.90000000000000002,1,3925.4977059658809,3943.9988805568764,18.501174590995561,4.2090172194514901
0.22951388888888891,0,eft,alpha2_ab,1,-0.90000000000000002,1,3889.2920361670203,3907.820668116603,18.528631949582632,4.2525783745396248
0.23152777777777778,0,eft,alpha2_ab,1,-0.90000000000000002,1,3854.3142846667838,3872.8709959958114,18.556711329027621,4.2963941368734782
0.23354166666666668,0,eft,alpha2_ab,1,-0.90000000000000002,1,3820.4691490860296,3839.0543920864798,18.585243000450191,4.340428625730139
0.23555555555555557,0,eft,alpha2_ab,1,-0.90000000000000002,1,3787.6614487248089,3806.2755175826551,18.614068857846178,4.3846473309593224
0.23756944444444444,0,eft,alpha2_ab,1,-0.90000000000000002,1,3755.798398972559,3774.4414418736314,18.643042901072477,4.429017344761732
0.23958333333333334,0,eft,alpha2_ab,1,-0.90000000000000002,1,3724.7897821112051,3743.4618133144709,18.67203120326576,4.473507475782422
0.24159722222222221,0,eft,alpha2_ab,1,-0.90000000000000002,1,3694.5483229496031,3713.2492332684028,18.700910318799743,4.5180879860489096
0.24361111111111111,0,eft,alpha2_ab,1,-0.90000000000000002,1,3664.9957017512688,3683.7252281845504,18.729526433281535,4.5627207449966409
0.24562500000000001,0,eft,alpha2_ab,1,-0.90000000000000002,1,3636.0616446124495,3654.8193372668984,18.757692654448874,4.6073582582490049
0.24763888888888888,0,eft,alpha2_ab,1,-0.90000000000000002,1,3607.6764520453798,3626.4616876730784,18.785235627698512,4.6519548783592288
0.24965277777777778,0,eft,alpha2_ab,1,-0.90000000000000002,1,3579.7710007771675,3598.5829984012544,18.811997624086871,4.6964674624022429
0.25166666666666665,0,eft,alpha2_ab,1,-0.90000000000000002,1,3552.2771218367707,3571.1149577852934,18.837835948522752,4.7408553803782256
0.25368055555555552,0,eft,alpha2_ab,1,-0.90000000000000002,1,3525.127941667959,3543.990563955163,18.862622287203976,4.7850805010525077
0.25569444444444445,0,eft,alpha2_ab,1,-0.90000000000000002,1,3498.2728446841916,3517.1591089246767,18.886264240485161,4.8291128426018313
0.25770833333333332,0,eft,alpha2_ab,1,-0.90000000000000002,1,3471.712850898396,3490.6216030541918,18.90875215579581,4.8729430034832113
0.25972222222222219,0,eft,alpha2_ab,1,-0.90000000000000002,1,3445.4590935140532,3464.3891796791895,18.930086165136345,4.9165640456673554
0.26173611111111111,0,eft,alpha2_ab,1,-0.90000000000000002,1,3419.5216668956914,3438.471924415343,18.950257519651586,4.9599667077476965
0.26374999999999998,0,eft,alpha2_ab,1,-0.90000000000000002,1,3393.9097447091644,3412.8789929216555,18.969248212491038,5.0031392160445112
0.26576388888888891,0,eft,alpha2_ab,1,-0.90000000000000002,1,3368.6316913848746,3387.6187219927469,18.987030607872384,5.0460670928005289
0.26777777777777778,0,eft,alpha2_ab,1,-0.90000000000000002,1,3343.6952433928604,3362.6988112465333,19.003567853672848,5.0887331697057299
0.26979166666666665,0,eft,alpha2_ab,1,-0.90000000000000002,1,3319.1136512149651,3338.132525163941,19.018873948975852,5.1311337008174434
0.27180555555555558,0,eft,alpha2_ab,1,-0.90000000000000002,1,3294.9103402966357,3313.9433937288377,19.033053432201996,5.1732896620582371
0.27381944444444445,0,eft,alpha2_ab,1,-0.90000000000000002,1,3271.1096134029176,3290.1558168924985,19.046203489580876,5.2152208582928745
0.27583333333333332,0,eft,alpha2_ab,1,-0.90000000000000002,1,3247.735479308255,3266.7938829764307,19.058403668175742,5.2569430118051423
0.27784722222222225,0,eft,alpha2_ab,1,-0.90000000000000002,1,3224.8115094687728,3243.8812255648709,19.069716096098091,5.2984676458672544
0.27986111111111112,0,eft,alpha2_ab,1,-0.90000000000000002,1,3202.3607131025065,3221.4408988206869,19.080185718180473,5.339801975296341
0.28187499999999999,0,eft,alpha2_ab,1,-0.90000000000000002,1,3180.4053678066675,3199.4952084903243,19.089840683656803,5.3809488427057612
0.28388888888888891,0,eft,alpha2_ab,1,-0.90000000000000002,1,3158.9508712465472,3178.0496015912649,19.098730344717751,5.421917336750429
0.28590277777777778,0,eft,alpha2_ab,1,-0.90000000000000002,1,3137.9648510459365,3157.0718345679452,19.106983522008704,5.4627396638965164
0.28791666666666665,0,eft,alpha2_ab,1,-0.90000000000000002,1,3117.4101805672572,3136.5249225560606,19.114741988803416,5.5034527976096497
0.28993055555555558,0,eft,alpha2_ab,1,-0.90000000000000002,1,3097.2503068108463,3116.3724556429738,19.12214883212755,5.5440952343147591
0.29194444444444445,0,eft,alpha2_ab,1,-0.90000000000000002,1,3077.4491539465116,3096.578502556576,19.129348610064426,5.5847070525493647
0.29395833333333332,0,eft,alpha2_ab,1,-0.90000000000000002,1,3057.9710349496213,3077.1075224568449,19.136487507223592,5.6253299734776014
0.29597222222222225,0,eft,alpha2_ab,1,-0.90000000000000002,1,3038.7805709089298,3057.924284396805,19.143713487875175,5.666007422591945
0.29798611111111112,0,eft,alpha2_ab,1,-0.90000000000000002,1,3019.8441264740777,3038.9952900872222,19.15116361314449,5.7067807683335428
0.29999999999999999,0,eft,alpha2_ab,1,-0.90000000000000002,1,3001.1444588806617,3020.3032979629652,19.15883908230353,5.7476517246910586
0.01,2,eft,alpha2_ab,1,-0.90000000000000002,1,22498.582541345102,22499.571420408378,0.98887906327581732,0.0098887906327581737
0.01201388888888889,2,eft,alpha2_ab,1,-0.90000000000000002,1,23920.531433096512,23922.052774391996,1.5213412954835803,0.018277225286018016
0.014027777777777778,2,eft,alpha2_ab,1,-0.90000000000000002,1,24713.471640471122,24715.620591212024,2.1489507409023645,0.030145003448769279
0.016041666666666666,2,eft,alpha2_ab,1,-0.90000000000000002,1,24995.195511899707,24998.046671971733,2.851160072026687,0.045737359488761432
0.018055555555555554,2,eft,alpha2_ab,1,-0.90000000000000002,1,24866.712030895986,24870.31766386416,3.6056329681741772,0.065101706369811524
0.020069444444444445,2,eft,alpha2_ab,1,-0.90000000000000002,1,24416.659746769139,24421.050077994863,4.390331225724367,0.088111508627384871
0.022083333333333333,2,eft,alpha2_ab,1,-0.90000000000000002,1,23722.103297916627,23727.288232676096,5.1849347594688879,0.11450064260493795
0.024097222222222221,2,eft,alpha2_ab,1,-0.90000000000000002,1,22853.197149190146,22859.169974494092,5.9728253039465926,0.14392849864371302
0.026111111111111113,2,eft,alpha2_ab,1,-0.90000000000000002,1,21870.049619898102,21876.790969493006,6.7413495949040225,0.17602412831138281
0.028124999999999997,2,eft,alpha2_ab,1,-0.90000000000000002,1,20821.016366970951,20828.497649380028,7.4812824090768117,0.21041106775528531
0.030138888888888889,2,eft,alpha2_ab,1,-0.90000000000000002,1,19752.440748276353,19760.630750209089,8.1900019327367772,0.24683755825053899
0.03215277777777778,2,eft,alpha2_ab,1,-0.90000000000000002,1,18699.514578351133,18708.383043263748,8.868464912615309,0.28514578156533948
0.034166666666666665,2,eft,alpha2_ab,1,-0.90000000000000002,1,17684.135013329054,17693.653347145384,9.5183338163296867,0.32520973872459763
0.036180555555555556,2,eft,alpha2_ab,1,-0.90000000000000002,1,16724.904374432801,16735.049497778949,10.145123346148466,0.36705619884328827
0.038194444444444448,2,eft,alpha2_ab,1,-0.90000000000000002,1,15837.530580307242,15848.288965290842,10.758384983599171,0.41091053756802393
0.040208333333333332,2,eft,alpha2_ab,1,-0.90000000000000002,1,15028.971231937339,15040.338181443396,11.366949506056699,0.45704609472269642
0.042222222222222223,2,eft,alpha2_ab,1,-0.90000000000000002,1,14300.090524640027,14312.068872916756,11.978348276728866,0.50575248279521878
0.044236111111111115,2,eft,alpha2_ab,1,-0.90000000000000002,1,13648.353178967731,13660.952309092108,12.599130124377552,0.55733652008531265
0.046249999999999999,2,eft,alpha2_ab,1,-0.90000000000000002,1,13069.26132902377,13082.496302310801,13.234973287031607,0.61211751452521179
0.048263888888888891,2,eft,alpha2_ab,1,-0.90000000000000002,1,12557.541584782964,12571.432781306426,13.891196523461986,0.67044316554208894
0.050277777777777775,2,eft,alpha2_ab,1,-0.90000000000000002,1,12106.312725618023,12120.883876467342,14.571150849318656,0.73260508436852123
0.052291666666666667,2,eft,alpha2_ab,1,-0.90000000000000002,1,11706.306247292496,11721.580206328606,15.273959036110682,0.79870077459662103
0.054305555555555558,2,eft,alpha2_ab,1,-0.90000000000000002,1,11348.975364193488,11364.973067519986,15.997703326498595,0.86876416675846535
0.056319444444444443,2,eft,alpha2_ab,1,-0.90000000000000002,1,11025.685789254338,11042.423813415171,16.738024160833447,0.94267622183582811
0.058333333333333334,2,eft,alpha2_ab,1,-0.90000000000000002,1,10728.086325528253,10745.574656780638,17.488331252385251,1.0201526563891397
0.060347222222222226,2,eft,alpha2_ab,1,-0.90000000000000002,1,10448.800217265511,10467.041103774003,18.240886508492622,1.1007868316583396
0.06236111111111111,2,eft,alpha2_ab,1,-0.90000000000000002,1,10181.378214704237,10200.365025072788,18.986810368551232,1.1840385910388198
0.064375000000000002,2,eft,alpha2_ab,1,-0.90000000000000002,1,9920.3591103592662,9940.0756349226376,19.716524563371422,1.2692512687670354
0.066388888888888886,2,eft,alpha2_ab,1,-0.90000000000000002,1,9661.5694269499782,9681.9900646615115,20.420637711533345,1.3557034480712415
0.068402777777777771,2,eft,alpha2_ab,1,-0.90000000000000002,1,9402.1062548971058,9423.1967938176167,21.09053892051088,1.4426514469932787
0.070416666666666669,2,eft,alpha2_ab,1,-0.90000000000000002,1,9140.1702328568426,9161.8888821748678,21.7186493180252,1.5293548894776079
0.072430555555555554,2,eft,alpha2_ab,1,-0.90000000000000002,1,8875.2644005176062,8897.5638521665751,22.299451648968898,1.6151616715190666
0.074444444444444438,2,eft,alpha2_ab,1,-0.90000000000000002,1,8607.6645904414945,8630.4935759575765,22.828985516081957,1.69949114397499
0.076458333333333323,2,eft,alpha2_ab,1,-0.90000000000000002,1,8338.6891442425804,8361.9951944960612,23.306050253480862,1.7819417589640574
0.078472222222222221,2,eft,alpha2_ab,1,-0.90000000000000002,1,8070.0655054307044,8093.7966331998759,23.731127769171508,1.8622343318863752
0.080486111111111105,2,eft,alpha2_ab,1,-0.90000000000000002,1,7804.0863936292562,7828.193682128991,24.10728849973475,1.9403019007772619
0.08249999999999999,2,eft,alpha2_ab,1,-0.90000000000000002,1,7543.1233393907605,7567.5623188628688,24.438979472108258,2.0162158064489311
0.084513888888888888,2,eft,alpha2_ab,1,-0.90000000000000002,1,7289.5979188749798,7314.3304147504323,24.732495875452514,2.0902394083628963
0.086527777777777773,2,eft,alpha2_ab,1,-0.90000000000000002,1,7045.8020191714322,7070.7970378355776,24.995018664145391,2.1627634205225803
0.088541666666666657,2,eft,alpha2_ab,1,-0.90000000000000002,1,6813.6027105908561,6838.8369872035801,25.234276612723988,2.2342849084182697
0.090555555555555542,2,eft,alpha2_ab,1,-0.90000000000000002,1,6594.6343070738549,6620.0927045668923,25.45839749303741,2.3053993285361649
0.09256944444444444,2,eft,alpha2_ab,1,-0.90000000000000002,1,6389.9258271035651,6415.6008411946441,25.675014091078992,2.3767217905144649
0.094583333333333325,2,eft,alpha2_ab,1,-0.90000000000000002,1,6200.1018080686581,6225.9932784777011,25.891470409042995,2.4489015761886499
0.096597222222222209,2,eft,alpha2_ab,1,-0.90000000000000002,1,6025.3950864709886,6051.5094561949427,26.114369723954042,2.5225755754180601
0.098611111111111108,2,eft,alpha2_ab,1,-0.90000000000000002,1,5865.4143006973381,5891.7630803643406,26.348779667002418,2.5982824393849606
0.10062499999999999,2,eft,alpha2_ab,1,-0.90000000000000002,1,5719.6387860208933,5746.2381731389924,26.599387118099003,2.6765633287587121
0.10263888888888888,2,eft,alpha2_ab,1,-0.90000000000000002,1,5587.0859264957544,5613.9546837244698,26.868757228715367,2.7577793877806465
0.10465277777777778,2,eft,alpha2_ab,1,-0.90000000000000002,1,5466.5751894937375,5493.7335485156727,27.158359021935212,2.8421977115316919
0.10666666666666666,2,eft,alpha2_ab,1,-0.90000000000000002,1,5356.8743530068023,5384.3431530904045,27.468800083602218,2.9300053422509031
0.10868055555555554,2,eft,alpha2_ab,1,-0.90000000000000002,1,5256.5810414847765,5284.3795793897061,27.798537904929617,3.0211605431399198
0.11069444444444444,2,eft,alpha2_ab,1,-0.90000000000000002,1,5164.3074286275587,5192.4529162706312,28.145487643072556,3.1155491182678925
0.11270833333333333,2,eft,alpha2_ab,1,-0.90000000000000002,1,5078.7435563925492,5107.2501242328108,28.506567840261596,3.212927750329484
0.11472222222222221,2,eft,alpha2_ab,1,-0.90000000000000002,1,4998.6671665962485,5027.5444647724735,28.87729817622494,3.3128678185502496
0.11673611111111111,2,eft,alpha2_ab,1,-0.90000000000000002,1,4922.9208041304901,4952.1736917812532,29.252887650763114,3.4148683431203328
0.11874999999999999,2,eft,alpha2_ab,1,-0.90000000000000002,1,4850.5466280978726,4880.1749671645239,29.628339066651279,3.5183652641648391
0.12076388888888888,2,eft,alpha2_ab,1,-0.90000000000000002,1,4780.798091509072,4810.7965529360208,29.998461426948779,3.6227308626016614
0.12277777777777778,2,eft,alpha2_ab,1,-0.90000000000000002,1,4712.9889484997584,4743.34691928752,30.357970787761587,3.7272841911640615
0.12479166666666666,2,eft,alpha2_ab,1,-0.90000000000000002,1,4646.64061724782,4677.3428810092428,30.702263761422728,3.8313866652275443
0.12680555555555556,2,eft,alpha2_ab,1,-0.90000000000000002,1,4581.535298816163,4612.5630922435912,31.027793427428151,3.9344965832280421
0.12881944444444443,2,eft,alpha2_ab,1,-0.90000000000000002,1,4517.4949037718725,4548.8260109878893,31.33110721601679,4.0360558253966072
0.13083333333333333,2,eft,alpha2_ab,1,-0.90000000000000002,1,4454.4399249406079,4486.0494298804388,31.609504939830913,4.1355768962945447
0.13284722222222223,2,eft,alpha2_ab,1,-0.90000000000000002,1,4392.5179584621656,4424.3803870311813,31.862428569015719,4.2328351286477135
0.1348611111111111,2,eft,alpha2_ab,1,-0.90000000000000002,1,4331.9080461635613,4363.9977564570245,32.089710293463213,4.3276539854101079
0.136875,2,eft,alpha2_ab,1,-0.90000000000000002,1,4272.7860246873752,4305.0773521979045,32.2913275105293,4.4198754530036979
0.1388888888888889,2,eft,alpha2_ab,1,-0.90000000000000002,1,4215.3836139617943,4247.8525652098833,32.46895124808907,4.5095765622345931
0.14090277777777779,2,eft,alpha2_ab,1,-0.90000000000000002,1,4159.9526626210936,4192.5778995626988,32.625236941605181,4.5969865107303418
0.14291666666666666,2,eft,alpha2_ab,1,-0.90000000000000002,1,4106.7178605407826,4139.4805743808729,32.762713840090328,4.6823378529795763
0.14493055555555556,2,eft,alpha2_ab,1,-0.90000000000000002,1,4055.8499638004687,4088.7340242120617,32.884060411593055,4.7659051443746323
0.14694444444444446,2,eft,alpha2_ab,1,-0.90000000000000002,1,4007.417436854123,4040.4102755526255,32.99283869850251,4.8481143531966193
0.14895833333333333,2,eft,alpha2_ab,1,-0.90000000000000002,1,3961.450650867499,3994.5432965040891,33.092645636590078,4.9294253396170635
0.15097222222222223,2,eft,alpha2_ab,1,-0.90000000000000002,1,3917.9528488464948,3951.1397121075147,33.18686326101988,5.0102944951011956
0.15298611111111113,2,eft,alpha2_ab,1,-0.90000000000000002,1,3876.8332986294381,3910.1119058338722,33.278607204434138,5.0911646994005846
0.155,2,eft,alpha2_ab,1,-0.90000000000000002,1,3837.8644148208468,3871.2352013798873,33.370786559040425,5.1724719166512658
0.1570138888888889,2,eft,alpha2_ab,1,-0.90000000000000002,1,3800.7964431077771,3834.2626575182626,33.466214410485463,5.2546604709796974
0.1590277777777778,2,eft,alpha2_ab,1,-0.90000000000000002,1,3765.3681396701377,3798.9357363274416,33.567596657303966,5.3381803017518115
0.16104166666666667,2,eft,alpha2_ab,1,-0.90000000000000002,1,3731.3085556428896,3764.9853984123656,33.676842769476025,5.4233748876677019
0.16305555555555556,2,eft,alpha2_ab,1,-0.90000000000000002,1,3698.3499571180678,3732.1444736766002,33.79451655853245,5.5103836721829307
0.16506944444444446,2,eft,alpha2_ab,1,-0.90000000000000002,1,3666.2316782174667,3700.1526858721481,33.921007654681489,5.5993218885540212
